Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.16-199.244.48.55-42226-443-6,192.168.10.16,42226,199.244.48.55,443,6,7/7/2017 3:30,234766,44,57,1319,102959,570,0,29.97727273,113.8247303,4344,0,1806.298246,914.7553921,444178.4586,430.215619,2347.66,8419.380655,59430,1,234766,5459.674419,15683.39456,92861,48,211809,3782.303571,11948.51942,59808,1,0,0,0,0,1116,1832,187.4206657,242.7949533,0,4344,1022.333333,1120.572576,1255682.898,0,0,0,1,0,0,0,0,1,1032.455446,29.97727273,1806.298246,1116,0,0,0,0,0,0,44,1319,57,102959,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42236-443-6,192.168.10.16,42236,199.244.48.55,443,6,7/7/2017 3:30,142541,51,68,1337,110185,570,0,26.21568627,105.9913796,4344,0,1620.367647,726.290594,782385.4189,834.8475176,1207.974576,4818.183476,23174,0,142541,2850.82,7199.231755,23598,0,119315,1780.820896,5790.027953,23759,1,0,0,0,0,1304,2184,357.7917932,477.0557243,0,4344,929.35,965.0896475,931398.0277,0,0,0,1,0,0,0,0,1,937.1596639,26.21568627,1620.367647,1304,0,0,0,0,0,0,51,1337,68,110185,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42224-443-6,192.168.10.16,42224,199.244.48.55,443,6,7/7/2017 3:30,146679,43,53,1301,104393,570,0,30.25581395,115.178969,4344,0,1969.679245,982.5000641,720580.3148,654.4904179,1543.989474,5370.103621,23084,1,146614,3490.809524,7824.622947,23812,1,123722,2379.269231,6820.345084,28299,2,0,0,0,0,1120,1704,293.1571663,361.3332515,0,4344,1089.628866,1212.976567,1471312.152,0,0,0,1,0,0,0,0,1,1100.979167,30.25581395,1969.679245,1120,0,0,0,0,0,0,43,1301,53,104393,29200,61,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42234-443-6,192.168.10.16,42234,199.244.48.55,443,6,7/7/2017 3:30,143835,41,52,1301,101497,570,0,31.73170732,117.8197828,4344,0,1951.865385,1063.735335,714693.9201,646.5741996,1563.423913,5491.244336,23117,1,143732,3593.3,8082.79319,23864,1,120852,2369.647059,6654.015163,23925,2,0,0,0,0,1056,1672,285.0488407,361.5253589,0,4344,1093.595745,1244.315006,1548319.835,0,0,0,1,0,0,0,0,1,1105.354839,31.73170732,1951.865385,1056,0,0,0,0,0,0,41,1301,52,101497,29200,61,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42246-443-6,192.168.10.16,42246,199.244.48.55,443,6,7/7/2017 3:30,119714,19,26,1169,47921,570,0,61.52631579,170.5915748,4344,0,1843.115385,1258.471782,410060.6445,375.8958852,2720.772727,7256.270488,23746,5,119714,6650.777778,10518.72966,24393,48,96426,3857.04,8502.051466,24531,188,0,0,0,0,616,840,158.711596,217.1842892,0,4344,1067.173913,1300.648527,1691686.591,0,0,0,1,0,0,0,0,1,1090.888889,61.52631579,1843.115385,616,0,0,0,0,0,0,19,1169,26,47921,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42242-443-6,192.168.10.16,42242,199.244.48.55,443,6,7/7/2017 3:30,142820,47,53,1319,102959,570,0,28.06382979,110.2994746,4344,0,1942.622642,934.0090641,730135.8353,700.1820473,1442.626263,5293.125026,23762,2,142751,3103.282609,7556.079823,23822,49,119058,2289.576923,6524.543384,23883,2,0,0,0,0,1212,1704,329.0855622,371.0964851,0,4344,1032.455446,1176.044808,1383081.39,0,0,0,1,0,0,0,0,1,1042.78,28.06382979,1942.622642,1212,0,0,0,0,0,0,47,1319,53,102959,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42238-443-6,192.168.10.16,42238,199.244.48.55,443,6,7/7/2017 3:30,189539,48,64,1337,105841,570,0,27.85416667,109.1083766,2896,0,1653.765625,763.7591398,565466.7377,590.9074122,1707.558559,6628.725672,47291,0,189539,4032.744681,9834.662923,47310,1,166335,2640.238095,8255.735951,47293,1,0,0,0,0,1208,2056,253.2460338,337.6613784,0,2896,948.4778761,994.2992426,988630.9839,0,0,0,1,0,0,0,0,1,956.9464286,27.85416667,1653.765625,1208,0,0,0,0,0,0,48,1337,64,105841,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42240-443-6,192.168.10.16,42240,199.244.48.55,443,6,7/7/2017 3:30,142826,46,58,1319,108751,570,0,28.67391304,111.4380853,4344,0,1875.017241,935.566598,770658.0034,728.1587386,1386.660194,5167.649797,23338,1,142780,3172.888889,7623.198071,23842,1,119857,2102.754386,6260.228485,23827,1,0,0,0,0,1180,1864,322.0702113,406.0885273,0,4344,1048.285714,1156.141957,1336664.225,0,0,0,1,0,0,0,0,1,1058.365385,28.67391304,1875.017241,1180,0,0,0,0,0,0,46,1319,58,108751,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42246-443-6,192.168.10.16,42246,199.244.48.55,443,6,7/7/2017 3:30,23822,23,28,138,60830,6,6,6,0,4344,0,2172.5,1005.127834,2559314.919,2140.87818,476.44,2639.633386,18762,2,23755,1079.772727,3967.065077,18840,48,23759,879.962963,3581.575099,18798,2,0,0,0,0,460,896,965.4940811,1175.384099,0,4344,1172.576923,1313.093539,1724214.641,1,0,0,0,0,0,0,0,1,1195.568627,6,2172.5,460,0,0,0,0,0,0,23,138,28,60830,0,61,22,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42244-443-6,192.168.10.16,42244,199.244.48.55,443,6,7/7/2017 3:30,187835,48,56,1337,105841,570,0,27.85416667,109.1083766,4344,0,1890.017857,1025.776699,570596.5342,553.6774297,1823.640777,6758.33655,45968,0,187835,3996.489362,9715.412867,46158,1,164466,2990.290909,8626.696264,45968,2,0,0,0,0,1208,1800,255.5434291,298.1340006,0,4344,1020.742857,1197.388754,1433739.827,0,0,0,1,0,0,0,0,1,1030.557692,27.85416667,1890.017857,1208,0,0,0,0,0,0,48,1337,56,105841,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42254-443-6,192.168.10.16,42254,199.244.48.55,443,6,7/7/2017 3:30,142291,43,60,1301,102959,570,0,30.25581395,115.178969,2910,0,1715.983333,772.309205,732723.7844,723.8686916,1395.009804,5194.920565,23414,0,142290,3387.857143,7814.139244,23821,1,119341,2022.728814,6177.415107,24023,1,0,0,0,0,1120,1928,302.1976091,421.6710825,0,2910,1002.5,1023.714207,1047990.777,0,0,0,1,0,0,0,0,1,1012.23301,30.25581395,1715.983333,1120,0,0,0,0,0,0,43,1301,60,102959,29200,61,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42252-443-6,192.168.10.16,42252,199.244.48.55,443,6,7/7/2017 3:30,143701,47,62,1313,107289,570,0,27.93617021,110.3290344,4344,0,1730.467742,817.860538,755749.786,758.5194258,1330.564815,5084.522209,24139,0,143701,3123.934783,7538.411582,24865,1,120430,1974.262295,6124.64025,24917,3,0,0,0,0,1224,1992,327.0680093,431.4514165,0,4344,987.2909091,1048.536108,1099427.97,0,0,0,1,0,0,0,0,1,996.3486239,27.93617021,1730.467742,1224,0,0,0,0,0,0,47,1313,62,107289,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42250-443-6,192.168.10.16,42250,199.244.48.55,443,6,7/7/2017 3:30,196404,48,57,1331,100049,570,0,27.72916667,109.1373797,2896,0,1755.245614,849.0405568,516180.9332,534.6123297,1888.5,7301.28388,54483,1,196404,4178.808511,10566.92342,54607,2,173335,3095.267857,9394.001822,54483,1,0,0,0,0,1220,1832,244.3942079,290.2181218,0,2896,956.4150943,1067.327065,1139187.064,0,0,0,1,0,0,0,0,1,965.5238095,27.72916667,1755.245614,1220,0,0,0,0,0,0,48,1331,57,100049,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42248-443-6,192.168.10.16,42248,199.244.48.55,443,6,7/7/2017 3:30,142241,43,54,1313,98601,570,0,30.53488372,115.1109917,4344,0,1825.944444,1055.114023,702427.5701,681.9412124,1481.677083,5341.505696,23229,1,142241,3386.690476,7825.631166,23860,15,118989,2245.075472,6458.406966,23870,1,0,0,0,0,1096,1736,302.3038364,379.637376,0,4344,1019.530612,1191.78571,1420353.179,0,0,0,1,0,0,0,0,1,1030.041237,30.53488372,1825.944444,1096,0,0,0,0,0,0,43,1313,54,98601,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42264-443-6,192.168.10.16,42264,199.244.48.55,443,6,7/7/2017 3:30,224404,44,58,1325,108751,570,0,30.11363636,113.7915712,4344,0,1875.017241,1010.797054,490526.0156,454.5373523,2221.821782,8086.512171,61304,0,224404,5218.697674,13980.33693,79310,1,201184,3529.54386,10969.71137,61811,2,0,0,0,0,1104,1864,196.0749363,258.462416,0,4344,1068.699029,1192.731589,1422608.644,0,0,0,1,0,0,0,0,1,1079.176471,30.11363636,1875.017241,1104,0,0,0,0,0,0,44,1325,58,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42262-443-6,192.168.10.16,42262,199.244.48.55,443,6,7/7/2017 3:30,143577,43,55,1301,107289,570,0,30.25581395,115.178969,4344,0,1950.709091,928.2303887,756318.909,682.5605773,1480.175258,5316.455522,23220,2,143530,3417.380952,7846.824009,23823,2,120357,2228.833333,6441.592862,23889,2,0,0,0,0,1120,1768,299.4908655,383.0697117,0,4344,1096.868687,1183.665309,1401063.564,0,0,0,1,0,0,0,0,1,1108.061224,30.25581395,1950.709091,1120,0,0,0,0,0,0,43,1301,55,107289,29200,61,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42260-443-6,192.168.10.16,42260,199.244.48.55,443,6,7/7/2017 3:30,267407,75,105,1463,215903,570,0,19.50666667,87.68623013,4344,0,2056.219048,976.662921,812865.7814,673.1312195,1493.893855,7043.843827,59696,-1,267363,3613.013514,14189.90182,113051,1,244113,2347.240385,10278.35713,76577,1,0,0,0,0,1820,3368,280.4713414,392.659878,0,4344,1200.917127,1253.229942,1570585.288,0,0,0,1,0,0,0,0,1,1207.588889,19.50666667,2056.219048,1820,0,0,0,0,0,0,75,1463,105,215903,29200,61,53,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42258-443-6,192.168.10.16,42258,199.244.48.55,443,6,7/7/2017 3:30,149954,50,55,1337,105855,570,0,26.74,107.0006313,4344,0,1924.636364,962.5228302,714832.5486,700.2147325,1441.865385,5187.461349,23254,1,149954,3060.285714,7358.88454,23830,1,126804,2348.222222,6952.504562,30938,2,0,0,0,0,1272,1768,333.4355869,366.7791456,0,4344,1011.245283,1179.023194,1390095.692,0,0,0,1,0,0,0,0,1,1020.87619,26.74,1924.636364,1272,0,0,0,0,0,0,50,1337,55,105855,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42256-443-6,192.168.10.16,42256,199.244.48.55,443,6,7/7/2017 3:30,190688,47,60,1331,105841,570,0,28.31914894,110.239878,2896,0,1764.016667,842.2550138,562028.0248,561.1260279,1798.943396,6815.065796,48041,1,190688,4145.391304,10029.9497,48249,1,167614,2840.915254,8584.163937,48041,1,0,0,0,0,1188,1928,246.4759188,314.6501091,0,2896,992.3333333,1071.316249,1147718.505,0,0,0,1,0,0,0,0,1,1001.607477,28.31914894,1764.016667,1188,0,0,0,0,0,0,47,1331,60,105841,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42274-443-6,192.168.10.16,42274,199.244.48.55,443,6,7/7/2017 3:30,118946,21,25,1169,46473,570,0,55.66666667,162.8920911,4344,0,1858.92,1211.713866,400534.6964,386.7301128,2643.244444,7136.207186,23269,4,118946,5947.3,10046.95397,23655,64,95584,3982.666667,8580.469378,24000,49,0,0,0,0,680,808,176.5507037,210.1794091,0,4344,1013.659574,1267.748625,1607186.577,0,0,0,1,0,0,0,0,1,1035.695652,55.66666667,1858.92,680,0,0,0,0,0,0,21,1169,25,46473,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42274-443-6,192.168.10.16,42274,199.244.48.55,443,6,7/7/2017 3:30,23623,28,32,168,57920,6,6,6,0,2896,0,1810,822.408736,2458959.489,2539.897557,400.3898305,2407.127592,18569,0,23546,872.0740741,3550.558363,18633,1,23451,756.483871,3307.031185,18569,1,0,0,0,0,560,1024,1185.285527,1354.612031,0,2896,952.3606557,1083.796138,1174614.068,1,0,0,0,0,0,0,0,1,968.2333333,6,1810,560,0,0,0,0,0,0,28,168,32,57920,0,61,27,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42272-443-6,192.168.10.16,42272,199.244.48.55,443,6,7/7/2017 3:30,148237,48,60,1319,110185,570,0,27.47916667,109.1949242,4344,0,1836.416667,874.1511193,752200.8675,728.5630443,1385.392523,5056.007739,23228,1,148237,3153.978723,7381.138461,23619,1,125282,2123.423729,6496.688146,29687,1,0,0,0,0,1244,1928,323.8057975,404.7572468,0,4344,1022.972477,1113.723189,1240379.342,0,0,0,1,0,0,0,0,1,1032.444444,27.47916667,1836.416667,1244,0,0,0,0,0,0,48,1319,60,110185,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42270-443-6,192.168.10.16,42270,199.244.48.55,443,6,7/7/2017 3:30,142601,45,57,1301,110185,570,0,28.91111111,112.7073488,4344,0,1933.070175,956.2588535,781803.7742,715.2825015,1411.891089,5211.045551,23367,1,142601,3240.931818,7658.848706,23949,1,119403,2132.196429,6299.0622,24100,2,0,0,0,0,1184,1832,315.5658095,399.716692,0,4344,1082.38835,1188.708594,1413028.122,0,0,0,1,0,0,0,0,1,1093,28.91111111,1933.070175,1184,0,0,0,0,0,0,45,1301,57,110185,29200,61,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42268-443-6,192.168.10.16,42268,199.244.48.55,443,6,7/7/2017 3:30,190581,48,59,1337,105841,570,0,27.85416667,109.1083766,4344,0,1793.915254,900.9242053,562375.0531,561.4410671,1797.933962,6844.318487,48688,1,190581,4054.914894,9977.946551,48843,48,167325,2884.913793,8678.204298,48688,1,0,0,0,0,1208,1896,251.8614133,309.5796538,0,4344,992.3888889,1107.243878,1225989.006,0,0,0,1,0,0,0,0,1,1001.663551,27.85416667,1793.915254,1208,0,0,0,0,0,0,48,1337,59,105841,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42266-443-6,192.168.10.16,42266,199.244.48.55,443,6,7/7/2017 3:30,144000,45,56,1319,110185,570,0,29.31111111,112.6125341,4344,0,1967.589286,1007.169423,774333.3333,701.3888889,1440,5288.945821,24530,0,143988,3272.454545,7749.252277,24641,1,119470,2172.181818,6349.958245,24038,2,0,0,0,0,1148,1800,312.5,388.8888889,0,4344,1093.176471,1223.909459,1497954.365,0,0,0,1,0,0,0,0,1,1104,29.31111111,1967.589286,1148,0,0,0,0,0,0,45,1319,56,110185,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42276-443-6,192.168.10.16,42276,199.244.48.55,443,6,7/7/2017 3:30,142239,43,54,1313,104393,570,0,30.53488372,115.1109917,4344,0,1933.203704,1009.42467,743157.6431,681.9508011,1481.65625,5326.095858,23158,1,142239,3386.642857,7820.074249,23846,2,119076,2246.716981,6436.034082,23770,2,0,0,0,0,1096,1736,302.3080871,379.642714,0,4344,1078.632653,1211.607643,1467993.08,0,0,0,1,0,0,0,0,1,1089.752577,30.53488372,1933.203704,1096,0,0,0,0,0,0,43,1313,54,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42284-443-6,192.168.10.16,42284,199.244.48.55,443,6,7/7/2017 3:30,143462,49,63,1325,110185,570,0,27.04081633,108.0950506,4344,0,1748.968254,824.4211062,777279.0007,780.6945393,1292.45045,4976.439532,23271,0,143462,2988.791667,7341.58903,23806,1,120101,1937.112903,6067.335043,24553,2,0,0,0,0,1264,2024,341.553861,439.1406784,0,4344,986.8141593,1058.159863,1119702.296,0,0,0,1,0,0,0,0,1,995.625,27.04081633,1748.968254,1264,0,0,0,0,0,0,49,1325,63,110185,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42282-443-6,192.168.10.16,42282,199.244.48.55,443,6,7/7/2017 3:30,186148,48,55,1325,105841,570,0,27.60416667,109.1662288,4344,0,1924.381818,962.649286,575703.2039,553.3231622,1824.980392,6698.65974,44210,1,186148,3960.595745,9549.420573,44259,1,163067,3019.759259,8591.180822,44236,1,0,0,0,0,1232,1768,257.8593377,295.4638245,0,4344,1030.442308,1181.93629,1396973.395,0,0,0,1,0,0,0,0,1,1040.446602,27.60416667,1924.381818,1232,0,0,0,0,0,0,48,1325,55,105841,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42280-443-6,192.168.10.16,42280,199.244.48.55,443,6,7/7/2017 3:30,142726,49,60,1325,104393,570,0,27.04081633,108.0950506,2896,0,1739.883333,785.9394053,740705.9681,763.7010776,1321.537037,5047.507118,23265,1,142726,2973.458333,7391.850728,23882,1,119443,2024.457627,6146.465122,23914,1,0,0,0,0,1264,1928,343.3151633,420.3859143,0,2896,961.0727273,1036.357353,1074036.563,0,0,0,1,0,0,0,0,1,969.8899083,27.04081633,1739.883333,1264,0,0,0,0,0,0,49,1325,60,104393,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42278-443-6,192.168.10.16,42278,199.244.48.55,443,6,7/7/2017 3:30,141542,44,54,1295,101497,570,0,29.43181818,113.9556008,4344,0,1879.574074,911.9591931,726229.6703,692.373995,1459.195876,5272.667679,23188,1,141542,3291.674419,7697.394923,23762,1,118507,2235.981132,6422.275955,23911,1,0,0,0,0,1164,1736,310.8617937,381.5122013,0,4344,1038.30303,1146.053027,1313437.54,0,0,0,1,0,0,0,0,1,1048.897959,29.43181818,1879.574074,1164,0,0,0,0,0,0,44,1295,54,101497,29200,61,25,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42292-443-6,192.168.10.16,42292,199.244.48.55,443,6,7/7/2017 3:30,109618,21,23,1169,43577,570,0,55.66666667,162.8920911,4344,0,1894.652174,1180.86115,408199.3833,401.3939317,2549.255814,6881.422971,23256,3,109618,5480.9,9451.861648,23591,34,73802,3354.636364,8121.280907,24023,3,0,0,0,0,680,744,191.5743765,209.8195552,0,4344,994.3555556,1255.38026,1575979.598,0,0,0,1,0,0,0,0,1,1016.954545,55.66666667,1894.652174,680,0,0,0,0,0,0,21,1169,23,43577,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42286-443-6,192.168.10.16,42286,199.244.48.55,443,6,7/7/2017 3:30,188543,49,66,1337,105841,570,0,27.28571429,108.0391519,4344,0,1603.651515,763.195559,568453.8805,609.940438,1653.885965,6330.098686,43875,0,188543,3927.979167,9528.618534,43896,1,165320,2543.384615,7853.02101,43877,1,0,0,0,0,1240,2120,259.8876649,350.0527731,0,4344,923.9482759,974.2881267,949237.3538,0,0,0,1,0,0,0,0,1,931.9826087,27.28571429,1603.651515,1240,0,0,0,0,0,0,49,1337,66,105841,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42294-443-6,192.168.10.16,42294,199.244.48.55,443,6,7/7/2017 3:30,141771,47,55,1337,102959,570,0,28.44680851,110.2098411,4344,0,1871.981818,987.674457,735665.263,719.4701314,1403.673267,5209.030586,23235,1,141771,3081.978261,7517.765192,23840,1,118614,2196.555556,6404.630514,23816,1,0,0,0,0,1176,1768,331.5205507,387.9495807,0,4344,1012.582524,1173.242837,1376498.755,0,0,0,1,0,0,0,0,1,1022.509804,28.44680851,1871.981818,1176,0,0,0,0,0,0,47,1337,55,102959,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42290-443-6,192.168.10.16,42290,199.244.48.55,443,6,7/7/2017 3:30,216108,48,58,1319,110185,570,0,27.47916667,109.1949242,4344,0,1899.741379,942.9987732,515964.2401,490.495493,2058.171429,8002.078303,64145,0,216108,4598.042553,12697.90822,73694,1,193078,3387.333333,10727.92154,64588,1,0,0,0,0,1244,1864,222.1111666,268.3843264,0,4344,1042.093458,1167.197608,1362350.255,0,0,0,1,0,0,0,0,1,1051.924528,27.47916667,1899.741379,1244,0,0,0,0,0,0,48,1319,58,110185,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42288-443-6,192.168.10.16,42288,199.244.48.55,443,6,7/7/2017 3:30,198167,44,52,1319,101511,570,0,29.97727273,113.8247303,4344,0,1952.134615,1063.607071,518905.7714,484.4398916,2085.968421,6999.961701,44223,1,198167,4608.534884,9974.097306,44267,1,174924,3429.882353,9474.22178,44256,1,0,0,0,0,1116,1672,222.0349503,262.4049413,0,4344,1060.103093,1239.302757,1535871.323,0,0,0,1,0,0,0,0,1,1071.145833,29.97727273,1952.134615,1116,0,0,0,0,0,0,44,1319,52,101511,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42296-443-6,192.168.10.16,42296,199.244.48.55,443,6,7/7/2017 3:30,129383,42,50,1289,95705,570,0,30.69047619,116.5469628,2896,0,1914.1,893.0622907,749665.7212,711.0671417,1421.791209,5192.797404,23139,2,129268,3152.878049,7529.607261,23865,44,106408,2171.591837,6814.629593,30655,2,0,0,0,0,1112,1608,324.6176082,386.4495336,0,2896,1042.946237,1150.171711,1322894.964,0,0,0,1,0,0,0,0,1,1054.282609,30.69047619,1914.1,1112,0,0,0,0,0,0,42,1289,50,95705,29200,61,24,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42302-443-6,192.168.10.16,42302,199.244.48.55,443,6,7/7/2017 3:30,123065,40,51,1289,95705,570,0,32.225,119.2855844,4344,0,1876.568627,1010.536575,788152.6023,739.4466339,1367.388889,5197.156249,23364,1,123065,3155.512821,7718.744754,24094,2,99795,1995.9,6205.076672,24106,1,0,0,0,0,1048,1640,325.0314874,414.4151465,0,4344,1054.282609,1190.593133,1417512.007,0,0,0,1,0,0,0,0,1,1065.868132,32.225,1876.568627,1048,0,0,0,0,0,0,40,1289,51,95705,29200,61,24,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42300-443-6,192.168.10.16,42300,199.244.48.55,443,6,7/7/2017 3:30,141527,45,53,1319,104393,570,0,29.31111111,112.6125341,4344,0,1969.679245,982.5000641,746938.7467,692.4473775,1459.041237,5299.311722,23358,0,141527,3216.522727,7597.803029,23619,47,118501,2278.865385,6507.193287,24021,2,0,0,0,0,1148,1704,317.9605305,374.486847,0,4344,1067.79798,1210.22113,1464635.183,0,0,0,1,0,0,0,0,1,1078.693878,29.31111111,1969.679245,1148,0,0,0,0,0,0,45,1319,53,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42298-443-6,192.168.10.16,42298,199.244.48.55,443,6,7/7/2017 3:30,142160,47,58,1325,110185,570,0,28.19148936,110.2697559,4344,0,1899.741379,903.1490048,784397.8616,738.6043894,1366.923077,5116.357022,23272,1,142114,3089.434783,7440.62187,23602,1,119129,2089.982456,6230.654281,24114,2,0,0,0,0,1200,1864,330.6133934,407.9909961,0,4344,1051.981132,1151.011679,1324827.885,0,0,0,1,0,0,0,0,1,1062,28.19148936,1899.741379,1200,0,0,0,0,0,0,47,1325,58,110185,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42304-443-6,192.168.10.16,42304,199.244.48.55,443,6,7/7/2017 3:30,197510,49,57,1337,100049,570,0,27.28571429,108.0391519,2896,0,1755.245614,849.0405568,513320.8445,536.681687,1881.047619,7330.923114,55187,1,197510,4114.791667,10555.77571,55325,1,173895,3105.267857,9457.969593,55187,1,0,0,0,0,1240,1832,248.0887044,288.5929826,0,2896,947.5327103,1066.246673,1136881.968,0,0,0,1,0,0,0,0,1,956.4716981,27.28571429,1755.245614,1240,0,0,0,0,0,0,49,1337,57,100049,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42312-443-6,192.168.10.16,42312,199.244.48.55,443,6,7/7/2017 3:30,143658,47,63,1313,104393,570,0,27.93617021,110.3290344,2896,0,1657.031746,724.1596457,735817.0098,765.7074441,1317.963303,5060.616419,23984,0,143658,3123,7569.860768,24373,1,120127,1937.532258,6052.340368,24438,47,0,0,0,0,1224,2024,327.1659079,438.5415361,0,2896,952.3063063,978.9971009,958435.3235,0,0,0,1,0,0,0,0,1,960.9636364,27.93617021,1657.031746,1224,0,0,0,0,0,0,47,1313,63,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42310-443-6,192.168.10.16,42310,199.244.48.55,443,6,7/7/2017 3:30,197458,48,58,1331,100049,570,0,27.72916667,109.1373797,2896,0,1724.982759,829.3209332,513425.6399,536.8230206,1880.552381,7265.795482,53891,1,197458,4201.234043,10556.0401,53952,1,173430,3042.631579,9286.090427,53927,1,0,0,0,0,1220,1864,243.0896697,293.7333509,0,2896,947.4766355,1047.582188,1097428.44,0,0,0,1,0,0,0,0,1,956.4150943,27.72916667,1724.982759,1220,0,0,0,0,0,0,48,1331,58,100049,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
